address,nearest_pri_sch,nearest_pri_sch_dist
320B ANCHORVALE DRIVE,NAN CHIAU PRIMARY SCHOOL,0.1139559126930735
515 SERANGOON NORTH AVENUE 4,ROSYTH SCHOOL,0.23283703305646294
522 SERANGOON NORTH AVENUE 4,ROSYTH SCHOOL,0.1548738347651906
415 TAMPINES STREET 41,TAMPINES NORTH PRIMARY SCHOOL,0.23074388646277627
292 TAMPINES STREET 22,ANGSANA PRIMARY SCHOOL,0.4770573174060225
465 TAMPINES STREET 44,TAMPINES NORTH PRIMARY SCHOOL,0.6637741030694562
435 TAMPINES STREET 43,TAMPINES NORTH PRIMARY SCHOOL,0.26865209813464075
720 TAMPINES STREET 72,POI CHING SCHOOL,0.21293555157073837
488B TAMPINES STREET 45,WHITE SANDS PRIMARY SCHOOL,0.6989884067946944
842G TAMPINES STREET 82,ST. HILDA'S PRIMARY SCHOOL,0.26525367033230607
493A TAMPINES AVENUE 9,TAMPINES NORTH PRIMARY SCHOOL,0.47069944783676027
450D TAMPINES STREET 42,GONGSHANG PRIMARY SCHOOL,0.415114454711413
95 LORONG 4 TOA PAYOH,KHENG CHENG SCHOOL,0.27440437423163194
193 LORONG 4 TOA PAYOH,PEI CHUN PUBLIC SCHOOL,0.7294103406339567
14B LORONG 7 TOA PAYOH,PEI CHUN PUBLIC SCHOOL,0.36026671346718947
62 LORONG 4 TOA PAYOH,PEI CHUN PUBLIC SCHOOL,0.43214410904626843
99C LORONG 2 TOA PAYOH,KHENG CHENG SCHOOL,0.1885346068230191
316 WOODLANDS STREET 31,FUCHUN PRIMARY SCHOOL,0.23345532388547466
887B WOODLANDS DRIVE 50,WOODLANDS PRIMARY SCHOOL,0.29306778739578826
624B WOODLANDS DRIVE 52,WOODLANDS RING PRIMARY SCHOOL,0.28001382377004386
143 MARSILING ROAD,MARSILING PRIMARY SCHOOL,0.46401365511593123
140 MARSILING ROAD,MARSILING PRIMARY SCHOOL,0.5366909070094039
899A WOODLANDS DRIVE 50,WOODLANDS RING PRIMARY SCHOOL,0.25874456861065337
508 WOODLANDS DRIVE 14,WOODGROVE PRIMARY SCHOOL,0.07718535642310499
886C WOODLANDS DRIVE 50,WOODLANDS PRIMARY SCHOOL,0.29549621479821475
766 WOODLANDS CIRCLE,EVERGREEN PRIMARY SCHOOL,0.35900921218582305
611 WOODLANDS RING ROAD,WOODLANDS RING PRIMARY SCHOOL,0.07148447190999248
872 WOODLANDS STREET 81,QIHUA PRIMARY SCHOOL,0.2798064560699326
165 YISHUN RING ROAD,AHMAD IBRAHIM PRIMARY SCHOOL,0.3170237677231897
156 YISHUN STREET 11,AHMAD IBRAHIM PRIMARY SCHOOL,0.15625137252007076
271 YISHUN STREET 22,CHONGFU SCHOOL,0.13634123433230955
221 YISHUN STREET 21,XISHAN PRIMARY SCHOOL,0.1916055536051469
872 YISHUN STREET 81,NAVAL BASE PRIMARY SCHOOL,0.36665987465848143
323 YISHUN CENTRAL,HUAMIN PRIMARY SCHOOL,0.35381434252338506
446 ANG MO KIO AVENUE 10,TECK GHEE PRIMARY SCHOOL,0.5372874656914326
522 ANG MO KIO AVENUE 5,JING SHAN PRIMARY SCHOOL,0.12899152852876639
514 BEDOK NORTH AVENUE 2,YU NENG PRIMARY SCHOOL,0.3959672621946985
402 BEDOK NORTH AVENUE 3,FENGSHAN PRIMARY SCHOOL,0.22412653814278602
744 BEDOK RESERVOIR ROAD,DAMAI PRIMARY SCHOOL,0.2696404028785844
659 JALAN TENAGA,TELOK KURAU PRIMARY SCHOOL,0.626488086172433
668 JALAN DAMAI,TELOK KURAU PRIMARY SCHOOL,0.34077482225436384
647 JALAN TENAGA,TELOK KURAU PRIMARY SCHOOL,0.5942381215543832
641 BEDOK RESERVOIR ROAD,MAHA BODHI SCHOOL,0.5607740591895102
644 BEDOK RESERVOIR ROAD,MAHA BODHI SCHOOL,0.5342252738968889
509 BUKIT BATOK STREET 52,LIANHUA PRIMARY SCHOOL,0.18737084943134208
174 BUKIT BATOK WEST AVENUE 8,YUHUA PRIMARY SCHOOL,0.31547879180835875
256 BUKIT BATOK EAST AVENUE 4,LIANHUA PRIMARY SCHOOL,0.6004542707257732
243 BUKIT BATOK EAST AVENUE 5,KEMING PRIMARY SCHOOL,0.4524325025837401
404 BUKIT BATOK WEST AVENUE 7,ST. ANTHONY'S PRIMARY SCHOOL,0.4812507461195712
4 JALAN BUKIT HO SWEE,ZHANGDE PRIMARY SCHOOL,0.6873431999399611
44 MOH GUAN TERRACE,ZHANGDE PRIMARY SCHOOL,0.5687605427067096
42 KIM CHENG STREET,ZHANGDE PRIMARY SCHOOL,0.629117431626635
14 TELOK BLANGAH CRESCENT,ZHANGDE PRIMARY SCHOOL,0.9697846881824687
9B BOON TIONG ROAD,ZHANGDE PRIMARY SCHOOL,0.43886543931273464
250 BANGKIT ROAD,BEACON PRIMARY SCHOOL,0.36434356007648766
9 TOH YI DRIVE,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0.30268725530119844
142 TECK WHYE LANE,TECK WHYE PRIMARY SCHOOL,0.4065743797144644
276 CHOA CHU KANG AVENUE 2,CHUA CHU KANG PRIMARY SCHOOL,0.3422577906402795
402 CHOA CHU KANG AVENUE 3,CHUA CHU KANG PRIMARY SCHOOL,0.31072452212948226
517 CHOA CHU KANG STREET 51,DE LA SALLE SCHOOL,0.40370216696288097
293 CHOA CHU KANG AVENUE 3,CHUA CHU KANG PRIMARY SCHOOL,0.18172901128730892
672A CHOA CHU KANG CRESCENT,UNITY PRIMARY SCHOOL,0.11670155232247902
565 CHOA CHU KANG STREET 52,DE LA SALLE SCHOOL,0.23567251849913898
707 CHOA CHU KANG STREET 53,KRANJI PRIMARY SCHOOL,0.4214367552056936
553 CHOA CHU KANG NORTH 6,DE LA SALLE SCHOOL,0.1334170683818642
342 CHOA CHU KANG LOOP,SOUTH VIEW PRIMARY SCHOOL,0.2891661089784767
604 CLEMENTI WEST STREET 1,CLEMENTI PRIMARY SCHOOL,1.1702570672884944
104 CLEMENTI STREET 14,PEI TONG PRIMARY SCHOOL,0.7216856520636096
313 UBI AVENUE 1,MAHA BODHI SCHOOL,0.2934313795953019
320 UBI AVENUE 1,MAHA BODHI SCHOOL,0.33194978096875427
963 HOUGANG AVENUE 9,HOUGANG PRIMARY SCHOOL,0.33905507742113133
442 HOUGANG AVENUE 8,PUNGGOL PRIMARY SCHOOL,0.20392473329952387
547 HOUGANG STREET 51,PUNGGOL PRIMARY SCHOOL,0.31982620655695604
699C HOUGANG STREET 52,MONTFORT JUNIOR SCHOOL,0.3394956923245155
536 HOUGANG STREET 52,MONTFORT JUNIOR SCHOOL,0.39203446261500313
410 HOUGANG AVENUE 10,CHIJ OUR LADY OF THE NATIVITY,0.32853981613090755
988B BUANGKOK GREEN,HOUGANG PRIMARY SCHOOL,0.4783834837937803
504 HOUGANG AVENUE 8,MONTFORT JUNIOR SCHOOL,0.20011446738842506
651 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.2528401796312282
235 HOUGANG STREET 21,XINGHUA PRIMARY SCHOOL,0.22909384324912116
44 TEBAN GARDENS ROAD,FUHUA PRIMARY SCHOOL,1.856164687232565
104 JURONG EAST STREET 13,FUHUA PRIMARY SCHOOL,0.17075075499313083
222 JURONG EAST STREET 21,FUHUA PRIMARY SCHOOL,0.4680955218083963
46 TEBAN GARDENS ROAD,FUHUA PRIMARY SCHOOL,1.8959213521094576
445 JURONG WEST STREET 42,SHUQUN PRIMARY SCHOOL,0.5035373256329881
942 JURONG WEST STREET 91,XINGNAN PRIMARY SCHOOL,0.20504798523853165
264 BOON LAY DRIVE,CORPORATION PRIMARY SCHOOL,0.6028519038221156
205 BOON LAY DRIVE,BOON LAY GARDEN PRIMARY SCHOOL,0.328367273387199
658A JURONG WEST STREET 65,FRONTIER PRIMARY SCHOOL,0.1526535493987188
989B JURONG WEST STREET 93,FRONTIER PRIMARY SCHOOL,0.5459897918580319
559 JURONG WEST STREET 42,RULANG PRIMARY SCHOOL,0.8168857229715581
332 TAH CHING ROAD,LAKESIDE PRIMARY SCHOOL,0.6368394298181917
3 JALAN BATU,KONG HWA SCHOOL,1.0127717741841855
122 MCNAIR ROAD,HONG WEN SCHOOL,0.33438457220623347
53 KENT ROAD,FARRER PARK PRIMARY SCHOOL,0.47604456073528384
681 RACE COURSE ROAD,FARRER PARK PRIMARY SCHOOL,0.5210423420765246
113 LORONG 3 GEYLANG,GEYLANG METHODIST SCHOOL (PRIMARY),1.2948970924066971
38 UPPER BOON KENG ROAD,GEYLANG METHODIST SCHOOL (PRIMARY),1.0471023944779065
577 PASIR RIS STREET 53,ELIAS PARK PRIMARY SCHOOL,0.25604643635461705
442 PASIR RIS DRIVE 6,CASUARINA PRIMARY SCHOOL,0.4036231878027147
739 PASIR RIS DRIVE 10,PARK VIEW PRIMARY SCHOOL,0.2737942355982595
518 PASIR RIS STREET 52,ELIAS PARK PRIMARY SCHOOL,0.10623655854538806
507 PASIR RIS STREET 52,ELIAS PARK PRIMARY SCHOOL,0.19029760090978715
606 ELIAS ROAD,ELIAS PARK PRIMARY SCHOOL,0.34367663376236557
642C PUNGGOL DRIVE,WATERWAY PRIMARY SCHOOL,0.27037652153194863
210A PUNGGOL PLACE,PUNGGOL GREEN PRIMARY SCHOOL,0.25596900744117956
212A PUNGGOL WALK,PUNGGOL GREEN PRIMARY SCHOOL,0.19633553103179383
209A PUNGGOL PLACE,PUNGGOL GREEN PRIMARY SCHOOL,0.3085555187504181
128D PUNGGOL FIELD WALK,GREENDALE PRIMARY SCHOOL,0.3907908864676453
213A PUNGGOL WALK,PUNGGOL GREEN PRIMARY SCHOOL,0.17593972167116625
154 MEI LING STREET,QUEENSTOWN PRIMARY SCHOOL,0.4835868548142836
2 DOVER ROAD,FAIRFIELD METHODIST SCHOOL (PRIMARY),0.36672269576947814
410 SEMBAWANG DRIVE,ENDEAVOUR PRIMARY SCHOOL,0.14939496363940355
503C CANBERRA LINK,WELLINGTON PRIMARY SCHOOL,0.16850710324105755
430A FERNVALE LINK,SENGKANG GREEN PRIMARY SCHOOL,0.39084677201081164
430B FERNVALE LINK,SENGKANG GREEN PRIMARY SCHOOL,0.3610140452624713
227D COMPASSVALE DRIVE,NORTH SPRING PRIMARY SCHOOL,0.19924489463098
255 COMPASSVALE ROAD,COMPASSVALE PRIMARY SCHOOL,0.1560431382954894
310 SERANGOON AVENUE 2,CHIJ OUR LADY OF GOOD COUNSEL,0.46181213838994034
424 SERANGOON CENTRAL,MARIS STELLA HIGH SCHOOL,0.784698115171267
417 SERANGOON CENTRAL,YANGZHENG PRIMARY SCHOOL,0.7410790583520748
214 TAMPINES STREET 23,YUMIN PRIMARY SCHOOL,0.5055180986781079
108 TAMPINES STREET 11,ANGSANA PRIMARY SCHOOL,0.3692831793817389
946 TAMPINES AVENUE 4,TAMPINES PRIMARY SCHOOL,0.39113762438965616
212 TAMPINES STREET 23,CHONGZHENG PRIMARY SCHOOL,0.5448045968552978
440 TAMPINES STREET 43,TAMPINES NORTH PRIMARY SCHOOL,0.31851344544700994
492C TAMPINES STREET 45,TAMPINES NORTH PRIMARY SCHOOL,0.6610260385493806
326 TAMPINES STREET 32,EAST SPRING PRIMARY SCHOOL,0.34529195037641075
309 TAMPINES STREET 32,EAST SPRING PRIMARY SCHOOL,0.5565620434682562
472 TAMPINES STREET 44,TAMPINES NORTH PRIMARY SCHOOL,0.5265694526997918
23 TOA PAYOH EAST,PEI CHUN PUBLIC SCHOOL,0.3206609278180273
313 WOODLANDS STREET 31,FUCHUN PRIMARY SCHOOL,0.22776270342086824
608 WOODLANDS RING ROAD,WOODLANDS RING PRIMARY SCHOOL,0.17487086725617043
737 WOODLANDS CIRCLE,EVERGREEN PRIMARY SCHOOL,0.25881534001880857
886B WOODLANDS DRIVE 50,WOODLANDS PRIMARY SCHOOL,0.3182150716590991
829 WOODLANDS STREET 83,QIHUA PRIMARY SCHOOL,0.35437667349589647
782 YISHUN RING ROAD,PEIYING PRIMARY SCHOOL,0.5343308242052227
265 YISHUN STREET 22,CHONGFU SCHOOL,0.2176051691698333
363 YISHUN RING ROAD,HUAMIN PRIMARY SCHOOL,0.24209328807199948
332 YISHUN RING ROAD,HUAMIN PRIMARY SCHOOL,0.39672166175530177
834 YISHUN STREET 81,PEIYING PRIMARY SCHOOL,0.5005581684587729
709 ANG MO KIO AVENUE 8,JING SHAN PRIMARY SCHOOL,0.465620265009154
343 ANG MO KIO AVENUE 3,TECK GHEE PRIMARY SCHOOL,0.3654755497594938
413 ANG MO KIO AVENUE 10,TECK GHEE PRIMARY SCHOOL,0.3784523033624133
552 ANG MO KIO AVENUE 10,JING SHAN PRIMARY SCHOOL,0.5648297275529779
312 ANG MO KIO AVENUE 3,TECK GHEE PRIMARY SCHOOL,0.25574496148886017
218 BEDOK NORTH STREET 1,FENGSHAN PRIMARY SCHOOL,0.3447800686478691
610 BEDOK RESERVOIR ROAD,TELOK KURAU PRIMARY SCHOOL,0.13739931019594606
60 CHAI CHEE ROAD,OPERA ESTATE PRIMARY SCHOOL,0.5778893953050904
211 NEW UPPER CHANGI ROAD,FENGSHAN PRIMARY SCHOOL,0.4739242723732913
94D BEDOK NORTH AVENUE 4,ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL,0.1907393866010184
104 BISHAN STREET 12,GUANGYANG PRIMARY SCHOOL,0.14516547865821702
240 BISHAN STREET 22,CATHOLIC HIGH SCHOOL,0.6777230516697523
415 BUKIT BATOK WEST AVENUE 4,ST. ANTHONY'S PRIMARY SCHOOL,0.31014071831630774
115 BUKIT BATOK WEST AVENUE 6,PRINCESS ELIZABETH PRIMARY SCHOOL,0.6509539773936929
639 BUKIT BATOK CENTRAL,BUKIT VIEW PRIMARY SCHOOL,0.4169495566154574
161 BUKIT MERAH CENTRAL,GAN ENG SENG PRIMARY SCHOOL,0.24194285132421034
106 BUKIT PURMEI ROAD,ZHANGDE PRIMARY SCHOOL,1.2414075236924347
36 MOH GUAN TERRACE,ZHANGDE PRIMARY SCHOOL,0.5715064438152291
9A BOON TIONG ROAD,ZHANGDE PRIMARY SCHOOL,0.417726902686167
50 HOY FATT ROAD,GAN ENG SENG PRIMARY SCHOOL,0.47212480867549306
225 PENDING ROAD,BUKIT PANJANG PRIMARY SCHOOL,0.41177442792251784
420 FAJAR ROAD,GREENRIDGE PRIMARY SCHOOL,0.23762649451484683
637 CHOA CHU KANG NORTH 6,YEW TEE PRIMARY SCHOOL,0.32410147537302286
513 CHOA CHU KANG STREET 51,DE LA SALLE SCHOOL,0.5527934623907697
509 CHOA CHU KANG STREET 51,DE LA SALLE SCHOOL,0.7575390852837235
676 CHOA CHU KANG CRESCENT,UNITY PRIMARY SCHOOL,0.11764889894890908
602 CHOA CHU KANG STREET 62,DE LA SALLE SCHOOL,0.3155643097983005
214 CHOA CHU KANG CENTRAL,SOUTH VIEW PRIMARY SCHOOL,0.13840282065130652
328 UBI AVENUE 1,EUNOS PRIMARY SCHOOL,0.3544353782845967
106 HOUGANG AVENUE 1,XINGHUA PRIMARY SCHOOL,0.46562793897401933
804 HOUGANG CENTRAL,CHIJ OUR LADY OF THE NATIVITY,0.4193477816667492
174A HOUGANG AVENUE 1,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.4404923561254106
140 LORONG AH SOO,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.27988475698450505
559 HOUGANG STREET 51,PALM VIEW PRIMARY SCHOOL,0.46260292223438765
668 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.23716385507353788
222 HOUGANG STREET 21,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.6838511575060291
242 JURONG EAST STREET 24,YUHUA PRIMARY SCHOOL,0.2128752904274715
188 BOON LAY DRIVE,BOON LAY GARDEN PRIMARY SCHOOL,0.2643602823502196
418 JURONG WEST STREET 42,SHUQUN PRIMARY SCHOOL,0.6818042315838425
442 JURONG WEST AVENUE 1,SHUQUN PRIMARY SCHOOL,0.48498806990050547
919 JURONG WEST STREET 91,JUYING PRIMARY SCHOOL,0.1101248652289865
945 JURONG WEST STREET 91,XINGNAN PRIMARY SCHOOL,0.30639999845104754
846 JURONG WEST STREET 81,XINGNAN PRIMARY SCHOOL,0.5232554015305878
838 JURONG WEST STREET 81,PIONEER PRIMARY SCHOOL,0.5760729503747976
402 JURONG WEST STREET 42,SHUQUN PRIMARY SCHOOL,0.6488121644568544
933 JURONG WEST STREET 91,XINGNAN PRIMARY SCHOOL,0.21263503010145665
354 KANG CHING ROAD,LAKESIDE PRIMARY SCHOOL,0.3271701798662215
369 YUNG AN ROAD,LAKESIDE PRIMARY SCHOOL,0.24195658173943382
104 JALAN RAJAH,HONG WEN SCHOOL,0.8264496646410281
104 JALAN DUSUN,CHIJ PRIMARY (TOA PAYOH),0.5424293264089564
412 PASIR RIS DRIVE 6,CASUARINA PRIMARY SCHOOL,0.23714936375713908
139 PASIR RIS STREET 11,WHITE SANDS PRIMARY SCHOOL,0.26987348337967565
270 PASIR RIS STREET 21,WHITE SANDS PRIMARY SCHOOL,0.3873711624865715
212B PUNGGOL WALK,PUNGGOL GREEN PRIMARY SCHOOL,0.16509907461682669
209B PUNGGOL PLACE,PUNGGOL GREEN PRIMARY SCHOOL,0.32479691044510145
301D PUNGGOL PLACE,PUNGGOL VIEW PRIMARY SCHOOL,0.06838767314058604
213C PUNGGOL WALK,PUNGGOL GREEN PRIMARY SCHOOL,0.12544889529882203
101 COMMONWEALTH CRESCENT,NEW TOWN PRIMARY SCHOOL,0.9163794103478687
355A SEMBAWANG WAY,CANBERRA PRIMARY SCHOOL,0.39938310828540946
178B RIVERVALE CRESCENT,MEE TOH SCHOOL,0.6903469401010274
433A SENGKANG WEST WAY,SENGKANG GREEN PRIMARY SCHOOL,0.35539978012281187
257B COMPASSVALE ROAD,COMPASSVALE PRIMARY SCHOOL,0.22428718185943128
432A SENGKANG WEST WAY,SENGKANG GREEN PRIMARY SCHOOL,0.310497465438475
191B RIVERVALE DRIVE,RIVERVALE PRIMARY SCHOOL,0.1601724043649762
262A COMPASSVALE STREET,COMPASSVALE PRIMARY SCHOOL,0.34187901641006535
439 TAMPINES STREET 43,TAMPINES NORTH PRIMARY SCHOOL,0.2571850508402766
363 TAMPINES STREET 34,EAST SPRING PRIMARY SCHOOL,0.31962521368106306
370 TAMPINES STREET 34,EAST SPRING PRIMARY SCHOOL,0.6266248374482574
320 TAMPINES STREET 33,EAST SPRING PRIMARY SCHOOL,0.5701149675449371
498M TAMPINES STREET 45,WHITE SANDS PRIMARY SCHOOL,0.5366904451959879
356 TAMPINES STREET 33,EAST SPRING PRIMARY SCHOOL,0.18312846948161896
389 TAMPINES STREET 32,EAST SPRING PRIMARY SCHOOL,0.4936693753519303
184 TOA PAYOH CENTRAL,KHENG CHENG SCHOOL,0.595754734226538
49 LORONG 5 TOA PAYOH,PEI CHUN PUBLIC SCHOOL,0.2565176490671305
886A WOODLANDS DRIVE 50,WOODLANDS PRIMARY SCHOOL,0.3665503286866125
156 WOODLANDS STREET 13,MARSILING PRIMARY SCHOOL,0.0784422425839594
306 WOODLANDS STREET 31,FUCHUN PRIMARY SCHOOL,0.400540957697699
362 WOODLANDS AVENUE 5,SI LING PRIMARY SCHOOL,0.12886610768559575
360 WOODLANDS AVENUE 5,SI LING PRIMARY SCHOOL,0.20600269753445288
777 YISHUN AVENUE 2,PEIYING PRIMARY SCHOOL,0.6896062056031363
239 YISHUN RING ROAD,XISHAN PRIMARY SCHOOL,0.21528560758415202
206 YISHUN STREET 21,XISHAN PRIMARY SCHOOL,0.26932666541078976
880 YISHUN STREET 81,NAVAL BASE PRIMARY SCHOOL,0.38420026241192046
848 YISHUN STREET 81,NAVAL BASE PRIMARY SCHOOL,0.3947008786002066
793 YISHUN RING ROAD,PEIYING PRIMARY SCHOOL,0.3920240246537833
630 ANG MO KIO AVENUE 4,ANDERSON PRIMARY SCHOOL,0.4062858000378765
429 ANG MO KIO AVENUE 3,JING SHAN PRIMARY SCHOOL,0.36759153008227546
710 ANG MO KIO AVENUE 8,JING SHAN PRIMARY SCHOOL,0.4109103790267444
57 CHAI CHEE DRIVE,OPERA ESTATE PRIMARY SCHOOL,0.7619879905877586
625 BEDOK RESERVOIR ROAD,DAMAI PRIMARY SCHOOL,0.5910887058762808
715 BEDOK RESERVOIR ROAD,DAMAI PRIMARY SCHOOL,0.31868953877512274
187 BISHAN STREET 13,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,0.3268136038941042
275 BUKIT BATOK EAST AVENUE 4,KEMING PRIMARY SCHOOL,0.3552988401762552
152 BUKIT BATOK STREET 11,PRINCESS ELIZABETH PRIMARY SCHOOL,0.4059411189317686
118 BUKIT BATOK WEST AVENUE 6,PRINCESS ELIZABETH PRIMARY SCHOOL,0.6498050700024486
121 BUKIT BATOK CENTRAL,LIANHUA PRIMARY SCHOOL,0.743689302578141
38 TELOK BLANGAH RISE,ZHANGDE PRIMARY SCHOOL,1.3779574059490212
144 JALAN BUKIT MERAH,ZHANGDE PRIMARY SCHOOL,0.8841819118687876
17 TIONG BAHRU ROAD,ZHANGDE PRIMARY SCHOOL,0.8125031910783587
10A BOON TIONG ROAD,ZHANGDE PRIMARY SCHOOL,0.47292027759053484
570 CHOA CHU KANG STREET 52,DE LA SALLE SCHOOL,0.15138198018201854
409 CHOA CHU KANG AVENUE 3,CHUA CHU KANG PRIMARY SCHOOL,0.3727519677517315
352 CHOA CHU KANG CENTRAL,SOUTH VIEW PRIMARY SCHOOL,0.4715290989491153
573 CHOA CHU KANG STREET 52,KRANJI PRIMARY SCHOOL,0.22186409777268207
706 CHOA CHU KANG STREET 53,KRANJI PRIMARY SCHOOL,0.4264072959494849
352 CLEMENTI AVENUE 2,PEI TONG PRIMARY SCHOOL,0.5104871365540554
347 UBI AVENUE 1,MAHA BODHI SCHOOL,0.36724828771375045
27 BALAM ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,0.6086375378090254
121 HOUGANG AVENUE 1,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.4616284591198355
246 HOUGANG STREET 22,XINGHUA PRIMARY SCHOOL,0.14783924904164886
124 HOUGANG AVENUE 1,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.360688665332928
415 HOUGANG AVENUE 10,CHIJ OUR LADY OF THE NATIVITY,0.23707303393067197
318 HOUGANG AVENUE 5,HOLY INNOCENTS' PRIMARY SCHOOL,0.2627014905075924
118 HOUGANG AVENUE 1,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),0.4604754481901896
622 HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,0.150447368563275
223 JURONG EAST STREET 21,FUHUA PRIMARY SCHOOL,0.4947907593655616
482 JURONG WEST STREET 41,SHUQUN PRIMARY SCHOOL,0.3710105127898855
441 JURONG WEST AVENUE 1,SHUQUN PRIMARY SCHOOL,0.42890678089111084
905 JURONG WEST STREET 91,JUYING PRIMARY SCHOOL,0.32447896141838245
466 JURONG WEST STREET 41,SHUQUN PRIMARY SCHOOL,0.28257689858997814
183A BOON LAY AVENUE,CORPORATION PRIMARY SCHOOL,0.397680339596149
183D BOON LAY AVENUE,CORPORATION PRIMARY SCHOOL,0.3109452672149985
760 JURONG WEST STREET 74,WESTWOOD PRIMARY SCHOOL,0.26154222226876145
41 JALAN BAHAGIA,HONG WEN SCHOOL,0.5927726323673776
737 PASIR RIS DRIVE 10,PARK VIEW PRIMARY SCHOOL,0.2919531380945314
147 PASIR RIS STREET 13,WHITE SANDS PRIMARY SCHOOL,0.2976580355120477
721 PASIR RIS STREET 72,PARK VIEW PRIMARY SCHOOL,0.4972187211938058
225 PASIR RIS STREET 21,PASIR RIS PRIMARY SCHOOL,0.2465875928058934
154 PASIR RIS STREET 13,WHITE SANDS PRIMARY SCHOOL,0.3661636437952309
159 PASIR RIS STREET 13,WHITE SANDS PRIMARY SCHOOL,0.20457620327966794
135 PASIR RIS STREET 11,WHITE SANDS PRIMARY SCHOOL,0.39973001941015135
549 PASIR RIS STREET 51,CASUARINA PRIMARY SCHOOL,0.6411143455226898
652 PUNGGOL CENTRAL,WATERWAY PRIMARY SCHOOL,0.38216326436292825
112 COMMONWEALTH CRESCENT,NEW TOWN PRIMARY SCHOOL,0.7781600584824816
463B SEMBAWANG DRIVE,NORTHOAKS PRIMARY SCHOOL,0.07186974237959896
509B WELLINGTON CIRCLE,WELLINGTON PRIMARY SCHOOL,0.19370876398807085
178C RIVERVALE CRESCENT,MEE TOH SCHOOL,0.6904378362334114
418 SERANGOON CENTRAL,YANGZHENG PRIMARY SCHOOL,0.7623540254204408
224 TAMPINES STREET 23,GONGSHANG PRIMARY SCHOOL,0.5200541789915042
820 TAMPINES STREET 81,ST. HILDA'S PRIMARY SCHOOL,0.21773380186836613
914 TAMPINES STREET 91,JUNYUAN PRIMARY SCHOOL,0.1307398632846168
268 TAMPINES STREET 21,YUMIN PRIMARY SCHOOL,0.2856758492884164
332 TAMPINES STREET 32,EAST SPRING PRIMARY SCHOOL,0.12535597992614414
857 WOODLANDS STREET 83,EVERGREEN PRIMARY SCHOOL,0.43381995313303495
351 WOODLANDS AVENUE 1,SI LING PRIMARY SCHOOL,0.1929403171868142
624A WOODLANDS DRIVE 52,WOODLANDS RING PRIMARY SCHOOL,0.2575813524144437
836 WOODLANDS STREET 83,QIHUA PRIMARY SCHOOL,0.4186165935725915
856 WOODLANDS STREET 83,EVERGREEN PRIMARY SCHOOL,0.4271585428486975
179 WOODLANDS STREET 13,FUCHUN PRIMARY SCHOOL,0.4750744842543182
209 YISHUN STREET 21,XISHAN PRIMARY SCHOOL,0.23055643016236568
426A YISHUN AVENUE 11,HUAMIN PRIMARY SCHOOL,0.49435460296944705
347A YISHUN AVENUE 11,HUAMIN PRIMARY SCHOOL,0.20214502914497823
439 ANG MO KIO AVENUE 10,TECK GHEE PRIMARY SCHOOL,0.2857504453435527
505 BEDOK NORTH AVENUE 3,RED SWASTIKA SCHOOL,0.2694219122927511
29 CHAI CHEE AVENUE,OPERA ESTATE PRIMARY SCHOOL,0.5342720087025676
53 TELOK BLANGAH DRIVE,BLANGAH RISE PRIMARY SCHOOL,0.37143548956757255
7 KIM TIAN PLACE,ZHANGDE PRIMARY SCHOOL,0.1456929196118333
488 SEGAR ROAD,GREENRIDGE PRIMARY SCHOOL,0.5649580563879281
119 PENDING ROAD,BUKIT PANJANG PRIMARY SCHOOL,0.3245263102994253
127 PENDING ROAD,BUKIT PANJANG PRIMARY SCHOOL,0.3174965354548314
122 PENDING ROAD,ZHENGHUA PRIMARY SCHOOL,0.24869903406059135
518 CHOA CHU KANG STREET 51,DE LA SALLE SCHOOL,0.44147721678850704
452 CHOA CHU KANG AVENUE 4,CONCORD PRIMARY SCHOOL,0.13616037365097083
766 CHOA CHU KANG NORTH 5,KRANJI PRIMARY SCHOOL,0.26248252088145435
572 CHOA CHU KANG STREET 52,KRANJI PRIMARY SCHOOL,0.24033922756077886
574 CHOA CHU KANG STREET 52,DE LA SALLE SCHOOL,0.21847274590290644
502 CHOA CHU KANG STREET 51,DE LA SALLE SCHOOL,0.6195711472146841
131 CHOA CHU KANG AVENUE 1,SOUTH VIEW PRIMARY SCHOOL,0.4233157470868029
527 CHOA CHU KANG STREET 51,DE LA SALLE SCHOOL,0.37063058527706094
102 HOUGANG AVENUE 1,XINGHUA PRIMARY SCHOOL,0.32834985686188656
409 HOUGANG AVENUE 10,CHIJ OUR LADY OF THE NATIVITY,0.27715717207929574
236 JURONG EAST STREET 21,YUHUA PRIMARY SCHOOL,0.28830259386125956
