address,nearest_mrt,nearest_mrt_dist
415 WOODLANDS STREET 41,MARSILING MRT STATION,0.510344583821665
609 WOODLANDS RING ROAD,ADMIRALTY MRT STATION,0.7368054841147225
706 WOODLANDS DRIVE 40,ADMIRALTY MRT STATION,0.48738936982004905
846 WOODLANDS AVENUE 4,ADMIRALTY MRT STATION,0.8888681091047915
826 WOODLANDS STREET 81,WOODLANDS MRT STATION,0.3913139467986377
658 WOODLANDS RING ROAD,ADMIRALTY MRT STATION,0.4629994174942716
819 WOODLANDS STREET 82,WOODLANDS MRT STATION,0.6367993199549732
357 WOODLANDS AVENUE 5,WOODLANDS MRT STATION,0.5058807470772995
835 WOODLANDS STREET 83,WOODLANDS MRT STATION,0.5978471828099083
821 WOODLANDS STREET 82,WOODLANDS MRT STATION,0.5822318013253606
256 YISHUN RING ROAD,YISHUN MRT STATION,0.7556529797473135
235 YISHUN STREET 21,YISHUN MRT STATION,0.659726282859347
113 YISHUN RING ROAD,CANBERRA MRT STATION,0.8828906574614904
214 YISHUN STREET 21,YISHUN MRT STATION,0.26553786582280137
801 YISHUN RING ROAD,KHATIB MRT STATION,0.12297824835375346
644 YISHUN STREET 61,KHATIB MRT STATION,0.6920833510177318
260 YISHUN STREET 22,YISHUN MRT STATION,0.8193472084580148
754 YISHUN STREET 72,YISHUN MRT STATION,0.30114316747725856
787 YISHUN RING ROAD,KHATIB MRT STATION,0.4166108183344748
714 YISHUN STREET 71,YISHUN MRT STATION,0.860269735466254
721 YISHUN STREET 71,YISHUN MRT STATION,0.7670261293784695
637A YISHUN STREET 61,KHATIB MRT STATION,0.7801130665323769
817 YISHUN STREET 81,KHATIB MRT STATION,0.5997542628315744
863 YISHUN AVENUE 4,KHATIB MRT STATION,0.6297595513763014
356 YISHUN RING ROAD,YISHUN MRT STATION,1.2498911990361974
301 ANG MO KIO AVENUE 3,ANG MO KIO MRT STATION,0.4925817629437442
303 ANG MO KIO AVENUE 1,ANG MO KIO MRT STATION,0.6011147542917937
315A ANG MO KIO STREET 31,ANG MO KIO MRT STATION,0.6995594670918492
306 ANG MO KIO AVENUE 1,ANG MO KIO MRT STATION,0.629351050102546
71 BEDOK SOUTH ROAD,TANAH MERAH MRT STATION,0.8500886795219929
69 BEDOK SOUTH AVENUE 3,TANAH MERAH MRT STATION,0.9178097991559371
614 BEDOK RESERVOIR ROAD,BEDOK NORTH MRT STATION,0.28997219677983377
170 BEDOK SOUTH ROAD,TANAH MERAH MRT STATION,0.7155904710325485
62 NEW UPPER CHANGI ROAD,TANAH MERAH MRT STATION,0.8227715651319204
26 CHAI CHEE ROAD,KEMBANGAN MRT STATION,1.2143712919022964
97 BEDOK NORTH AVENUE 4,BEDOK RESERVOIR MRT STATION,0.9498705126970463
653 JALAN TENAGA,KAKI BUKIT MRT STATION,0.2548669844442879
55 NEW UPPER CHANGI ROAD,TANAH MERAH MRT STATION,0.5256097039032214
102 LENGKONG TIGA,KEMBANGAN MRT STATION,0.5631586427510341
116 BISHAN STREET 12,BISHAN MRT STATION,0.38916909066185135
136 BISHAN STREET 12,BRADDELL MRT STATION,0.6832456862420002
196 BISHAN STREET 13,BISHAN MRT STATION,0.37171130842159417
313 SHUNFU ROAD,MARYMOUNT MRT STATION,0.39494518352238295
287 BISHAN STREET 24,BISHAN MRT STATION,0.9265221287847714
306 SHUNFU ROAD,MARYMOUNT MRT STATION,0.1756920761493034
262 BISHAN STREET 22,BISHAN MRT STATION,1.137699715207637
234 BISHAN STREET 22,BISHAN MRT STATION,0.8363628663298661
501 BISHAN STREET 11,BISHAN MRT STATION,0.3206198999854669
137 BISHAN STREET 12,BRADDELL MRT STATION,0.7092287532067522
184 BUKIT BATOK WEST AVENUE 8,BUKIT BATOK MRT STATION,0.7100437158211984
278 BUKIT BATOK EAST AVENUE 3,BUKIT BATOK MRT STATION,0.9229799472427568
168 BUKIT BATOK WEST AVENUE 8,BUKIT BATOK MRT STATION,0.9431616055875779
364 BUKIT BATOK STREET 31,BUKIT GOMBAK MRT STATION,0.3565746997711237
349 BUKIT BATOK STREET 34,BUKIT GOMBAK MRT STATION,0.45717257859260435
423 BUKIT BATOK WEST AVENUE 2,BUKIT GOMBAK MRT STATION,0.8568344757833418
325 BUKIT BATOK STREET 33,BUKIT GOMBAK MRT STATION,0.656403889126227
183 BUKIT BATOK WEST AVENUE 8,BUKIT BATOK MRT STATION,0.7511343024894432
350 BUKIT BATOK STREET 34,BUKIT GOMBAK MRT STATION,0.4289261015754778
204 BUKIT BATOK STREET 21,BUKIT BATOK MRT STATION,0.16692039944639409
389 BUKIT BATOK WEST AVENUE 5,BUKIT GOMBAK MRT STATION,0.7456620249306986
188 BUKIT BATOK WEST AVENUE 6,BUKIT BATOK MRT STATION,0.5338897229125695
28 JALAN KLINIK,TIONG BAHRU MRT STATION,0.23128723574344304
136 JALAN BUKIT MERAH,TIONG BAHRU MRT STATION,0.8763531548962633
20 TIONG BAHRU ROAD,TIONG BAHRU MRT STATION,0.5755602358113936
19 LIM LIAK STREET,TIONG BAHRU MRT STATION,0.6283045937685615
43 MOH GUAN TERRACE,TIONG BAHRU MRT STATION,0.4813488816825052
39 JALAN RUMAH TINGGI,REDHILL MRT STATION,0.7567760447737409
118A JALAN MEMBINA,TIONG BAHRU MRT STATION,0.5490006214127753
3 EVERTON PARK,OUTRAM PARK MRT STATION,0.36653178104525097
17 TELOK BLANGAH CRESCENT,TIONG BAHRU MRT STATION,1.102653333891988
113 PENDING ROAD,PETIR LRT STATION,0.3095234222659253
619 BUKIT PANJANG RING ROAD,JELAPANG LRT STATION,0.25789688380797166
120 PENDING ROAD,PENDING LRT STATION,0.22636307191828048
533 BUKIT PANJANG RING ROAD,JELAPANG LRT STATION,0.21498823325458874
522 JELAPANG ROAD,JELAPANG LRT STATION,0.18699270440755447
544 JELAPANG ROAD,SENJA LRT STATION,0.20012175131618595
10 TOH YI DRIVE,BEAUTY WORLD MRT STATION,0.4701494434738327
8 JALAN KUKOH,CHINATOWN MRT STATION,0.7276206198511657
26 JALAN BERSEH,JALAN BESAR MRT STATION,0.2971769840879028
103 TECK WHYE LANE,TECK WHYE LRT STATION,0.05230385063194358
445 CHOA CHU KANG AVENUE 4,CHOA CHU KANG LRT STATION,0.9063400051254817
411 CHOA CHU KANG AVENUE 3,SOUTH VIEW LRT STATION,0.4566322294238556
429 CHOA CHU KANG AVENUE 4,CHOA CHU KANG LRT STATION,0.5381890673849026
625 CHOA CHU KANG STREET 62,YEW TEE MRT STATION,0.19486347100082632
123 TECK WHYE LANE,KEAT HONG LRT STATION,0.07939689478111944
206 CHOA CHU KANG CENTRAL,KEAT HONG LRT STATION,0.24171655990328234
549 CHOA CHU KANG STREET 52,YEW TEE MRT STATION,0.6856905700509071
566 CHOA CHU KANG STREET 52,YEW TEE MRT STATION,0.3705425503523049
559 CHOA CHU KANG NORTH 6,YEW TEE MRT STATION,0.34436333280213494
328 CLEMENTI AVENUE 2,CLEMENTI MRT STATION,0.24512187722772608
336 CLEMENTI AVENUE 2,CLEMENTI MRT STATION,0.4817731852755516
355 CLEMENTI AVENUE 2,CLEMENTI MRT STATION,0.492326713833743
710 CLEMENTI WEST STREET 2,CLEMENTI MRT STATION,1.0582483076098308
72 CIRCUIT ROAD,MACPHERSON MRT STATION,0.23269273792043796
93 JALAN DUA,DAKOTA MRT STATION,0.21657665559471256
102 ALJUNIED CRESCENT,ALJUNIED MRT STATION,0.4462917771076006
325 UBI AVENUE 1,UBI MRT STATION,0.5702048335845318
341 UBI AVENUE 1,UBI MRT STATION,0.44450363597536546
324 UBI AVENUE 1,UBI MRT STATION,0.5844329518998165
92 PIPIT ROAD,MACPHERSON MRT STATION,0.39220252804766925
417 EUNOS ROAD 5,PAYA LEBAR MRT STATION,0.5450109607146623
678 HOUGANG AVENUE 8,HOUGANG MRT STATION,0.9079782221869996
252 HOUGANG AVENUE 3,KOVAN MRT STATION,0.851243051039789
127 HOUGANG AVENUE 1,KOVAN MRT STATION,0.8058964890743053
685 HOUGANG STREET 61,HOUGANG MRT STATION,0.8212731742502852
696 HOUGANG STREET 61,HOUGANG MRT STATION,0.7559051985385656
625 HOUGANG AVENUE 8,KOVAN MRT STATION,1.1600157348482216
667 HOUGANG AVENUE 4,HOUGANG MRT STATION,0.9889067950945082
404 HOUGANG AVENUE 10,HOUGANG MRT STATION,0.4763378871507899
608 HOUGANG AVENUE 4,HOUGANG MRT STATION,0.7751066009289589
604 HOUGANG AVENUE 4,HOUGANG MRT STATION,0.7194730431883503
675 HOUGANG AVENUE 8,HOUGANG MRT STATION,0.894915812566949
693 HOUGANG STREET 61,HOUGANG MRT STATION,0.8046803521418409
566 HOUGANG STREET 51,BUANGKOK MRT STATION,0.5508959785177877
923 HOUGANG AVENUE 9,HOUGANG MRT STATION,1.1836514207053102
434 HOUGANG AVENUE 8,HOUGANG MRT STATION,0.5948244836862682
916 HOUGANG AVENUE 9,HOUGANG MRT STATION,0.9898381711662038
238 HOUGANG AVENUE 1,KOVAN MRT STATION,0.5491959325768331
578 HOUGANG AVENUE 4,BUANGKOK MRT STATION,0.9761461195181892
237 JURONG EAST STREET 21,JURONG EAST MRT STATION,0.8442226261473247
206 JURONG EAST STREET 21,JURONG EAST MRT STATION,0.5152823095643935
317 JURONG EAST STREET 31,CHINESE GARDEN MRT STATION,0.5051215473100671
322 JURONG EAST STREET 31,CHINESE GARDEN MRT STATION,0.7355705258449272
116 JURONG EAST STREET 13,CHINESE GARDEN MRT STATION,0.3745022334809605
277 TOH GUAN ROAD,BUKIT BATOK MRT STATION,0.9097417491276202
103 JURONG EAST STREET 13,JURONG EAST MRT STATION,0.6116859724875496
333 JURONG EAST AVENUE 1,CHINESE GARDEN MRT STATION,0.9995824623112342
820 JURONG WEST STREET 81,PIONEER MRT STATION,0.995731921073041
976 JURONG WEST STREET 93,PIONEER MRT STATION,0.47423100314322003
424 JURONG WEST AVENUE 1,LAKESIDE MRT STATION,0.8701497997796497
979 JURONG WEST STREET 93,PIONEER MRT STATION,0.39417766438270174
272C JURONG WEST STREET 24,BOON LAY MRT STATION,1.370608961795505
449 JURONG WEST STREET 42,LAKESIDE MRT STATION,0.9370711406643353
940 JURONG WEST STREET 91,PIONEER MRT STATION,1.1334131111116679
716 JURONG WEST STREET 71,PIONEER MRT STATION,0.7229705445177924
537 JURONG WEST AVENUE 1,LAKESIDE MRT STATION,0.8514086313738838
651B JURONG WEST STREET 61,PIONEER MRT STATION,0.11906065209282136
181A BOON LAY DRIVE,BOON LAY MRT STATION,1.1334469088671975
755 JURONG WEST STREET 74,BOON LAY MRT STATION,1.2295218824056973
551 JURONG WEST STREET 42,LAKESIDE MRT STATION,1.003456476528322
825 JURONG WEST STREET 81,PIONEER MRT STATION,1.054769258560745
662D JURONG WEST STREET 64,BOON LAY MRT STATION,0.2679710138906512
677B JURONG WEST STREET 64,BOON LAY MRT STATION,0.7742722118297207
652C JURONG WEST STREET 61,PIONEER MRT STATION,0.10526773328286974
680B JURONG WEST CENTRAL 1,BOON LAY MRT STATION,0.7123671072235072
830A JURONG WEST STREET 81,PIONEER MRT STATION,0.9160312566859834
831 JURONG WEST STREET 81,PIONEER MRT STATION,0.8501239961044608
671B JURONG WEST STREET 65,BOON LAY MRT STATION,0.7523981147440936
665A JURONG WEST STREET 64,BOON LAY MRT STATION,0.3663997344899284
613 JURONG WEST STREET 62,PIONEER MRT STATION,0.4446166506375595
16 SAINT GEORGE'S ROAD,BOON KENG MRT STATION,0.4890171653833152
804 KING GEORGE'S AVENUE,LAVENDER MRT STATION,0.22669404275631544
106 JALAN DUSUN,TOA PAYOH MRT STATION,0.5416556461876064
807 KING GEORGE'S AVENUE,LAVENDER MRT STATION,0.25766419344252495
71 MARINE DRIVE,EUNOS MRT STATION,1.8030088873013488
125 PASIR RIS STREET 11,PASIR RIS MRT STATION,0.9434028423143304
458 PASIR RIS DRIVE 4,PASIR RIS MRT STATION,1.1664644496177474
477 PASIR RIS DRIVE 6,PASIR RIS MRT STATION,1.0121794517041864
629 PASIR RIS DRIVE 3,PASIR RIS MRT STATION,1.1727612434423442
184 PASIR RIS STREET 11,TAMPINES EAST MRT STATION,1.1810304337703281
140 PASIR RIS STREET 11,TAMPINES EAST MRT STATION,0.9959143972922245
612 ELIAS ROAD,PASIR RIS MRT STATION,0.8270534154833014
774 PASIR RIS STREET 71,PASIR RIS MRT STATION,1.4076219871309232
189 PASIR RIS STREET 12,TAMPINES EAST MRT STATION,1.1489350207680007
511 PASIR RIS STREET 52,PASIR RIS MRT STATION,0.6260680641031134
716 PASIR RIS STREET 72,PASIR RIS MRT STATION,1.7858747354098599
129 PASIR RIS STREET 11,PASIR RIS MRT STATION,1.0091722875338054
209 PASIR RIS STREET 21,TAMPINES EAST MRT STATION,1.3833449368824555
649 PASIR RIS DRIVE 10,PASIR RIS MRT STATION,1.3595023975317748
465 PASIR RIS STREET 41,PASIR RIS MRT STATION,1.0333291447111033
622B PUNGGOL CENTRAL,OASIS LRT STATION,0.32462676642059707
603C PUNGGOL ROAD,DAMAI LRT STATION,0.22176660388506061
167B PUNGGOL EAST,RIVIERA LRT STATION,0.1365847204237307
170C PUNGGOL FIELD,CORAL EDGE LRT STATION,0.2360677857741431
624A PUNGGOL CENTRAL,OASIS LRT STATION,0.21834983020787282
208C PUNGGOL PLACE,PUNGGOL LRT STATION,0.4910313997588175
272A PUNGGOL WALK,PUNGGOL LRT STATION,0.2985433726829787
272C PUNGGOL WALK,PUNGGOL LRT STATION,0.36734505676438384
102A PUNGGOL FIELD,COVE LRT STATION,0.05345190126088865
103B EDGEFIELD PLAINS,COVE LRT STATION,0.2227015618244754
638B PUNGGOL DRIVE,KADALOOR LRT STATION,0.16361635133315258
199A PUNGGOL FIELD,COVE LRT STATION,0.054467859948651415
170B PUNGGOL FIELD,RIVIERA LRT STATION,0.2092982674573197
169A PUNGGOL FIELD,CORAL EDGE LRT STATION,0.21029034306005484
207A PUNGGOL PLACE,COVE LRT STATION,0.5620741659830799
167 STIRLING ROAD,QUEENSTOWN MRT STATION,0.631856260077467
13 GHIM MOH ROAD,BUONA VISTA MRT STATION,0.4047137629448773
184 STIRLING ROAD,QUEENSTOWN MRT STATION,0.21353207391110587
323 SEMBAWANG CLOSE,SEMBAWANG MRT STATION,0.48973233717404635
419 CANBERRA ROAD,SEMBAWANG MRT STATION,0.37109883108651504
425 CANBERRA ROAD,SEMBAWANG MRT STATION,0.6084868437643406
354D ADMIRALTY DRIVE,SEMBAWANG MRT STATION,0.24709238118326013
185B RIVERVALE CRESCENT,RUMBIA LRT STATION,0.1890947129064911
273B COMPASSVALE LINK,RANGGUNG LRT STATION,0.2465106703852242
133 RIVERVALE STREET,BAKAU LRT STATION,0.2106959172276814
206A COMPASSVALE LANE,RANGGUNG LRT STATION,0.2535783702855766
137 RIVERVALE STREET,BAKAU LRT STATION,0.13937738727030066
104 SERANGOON NORTH AVENUE 1,KOVAN MRT STATION,1.9357794093942289
220 SERANGOON AVENUE 4,SERANGOON MRT STATION,0.8985616357240722
547 SERANGOON NORTH AVENUE 3,FERNVALE LRT STATION,2.1019140309373827
228 SERANGOON AVENUE 4,SERANGOON MRT STATION,0.6925859093264892
404 SERANGOON AVENUE 1,SERANGOON MRT STATION,0.39218783764747867
421 SERANGOON CENTRAL,SERANGOON MRT STATION,0.33713217775545185
116 SERANGOON NORTH AVENUE 1,KOVAN MRT STATION,1.7591187250253981
322 SERANGOON AVENUE 3,LORONG CHUAN MRT STATION,0.42932479154869246
408 TAMPINES STREET 41,TAMPINES EAST MRT STATION,1.0811728841186208
113 TAMPINES STREET 11,TAMPINES WEST MRT STATION,0.8681524759523697
469 TAMPINES STREET 44,TAMPINES EAST MRT STATION,0.45558360724257646
240 TAMPINES STREET 21,TAMPINES EAST MRT STATION,0.8465951362738885
201A TAMPINES STREET 21,TAMPINES EAST MRT STATION,0.3945805048595522
839 TAMPINES STREET 83,TAMPINES WEST MRT STATION,0.764529871549112
939 TAMPINES AVENUE 5,TAMPINES WEST MRT STATION,0.43396289116373354
713 TAMPINES STREET 71,TAMPINES WEST MRT STATION,1.5202507248020503
862A TAMPINES STREET 83,TAMPINES WEST MRT STATION,1.07744353224114
861 TAMPINES AVENUE 5,TAMPINES WEST MRT STATION,1.0636730244943966
352 TAMPINES STREET 33,TAMPINES EAST MRT STATION,0.8976090075042495
490B TAMPINES STREET 45,TAMPINES EAST MRT STATION,0.7017792342755271
114 SIMEI STREET 1,SIMEI MRT STATION,0.33509408697425613
338 TAMPINES STREET 33,TAMPINES EAST MRT STATION,0.7311538347413493
372 TAMPINES STREET 34,TAMPINES EAST MRT STATION,0.3862945706679446
304 TAMPINES STREET 32,TAMPINES EAST MRT STATION,0.4915585917891415
260 TAMPINES STREET 21,TAMPINES EAST MRT STATION,0.5330507918560563
224 SIMEI STREET 4,UPPER CHANGI MRT STATION,0.4530037690709526
122 SIMEI STREET 1,SIMEI MRT STATION,0.2802249209554103
842F TAMPINES STREET 82,TAMPINES WEST MRT STATION,0.7058380614320932
892A TAMPINES AVENUE 8,TAMPINES WEST MRT STATION,1.0378761487017072
314 TAMPINES STREET 33,TAMPINES EAST MRT STATION,0.5196789429017205
737 TAMPINES STREET 72,TAMPINES WEST MRT STATION,1.5643425762707954
426 TAMPINES STREET 41,TAMPINES EAST MRT STATION,0.8348481209191699
940 TAMPINES AVENUE 5,TAMPINES WEST MRT STATION,0.5231224764592957
56 LORONG 4 TOA PAYOH,BRADDELL MRT STATION,0.5511915788213622
178 TOA PAYOH CENTRAL,TOA PAYOH MRT STATION,0.22258600540037288
17 JOO SENG ROAD,BARTLEY MRT STATION,0.7134899946171206
209 TOA PAYOH NORTH,BRADDELL MRT STATION,0.26876411512547776
43 LORONG 5 TOA PAYOH,TOA PAYOH MRT STATION,0.8393838094197178
7 LORONG 7 TOA PAYOH,BRADDELL MRT STATION,1.1976610673506558
80B LORONG 4 TOA PAYOH,TOA PAYOH MRT STATION,0.39978251685289407
786B WOODLANDS DRIVE 60,ADMIRALTY MRT STATION,0.5648298388261691
610 WOODLANDS AVENUE 4,ADMIRALTY MRT STATION,0.7739304772206574
171 WOODLANDS STREET 11,MARSILING MRT STATION,0.3167929949623907
878 WOODLANDS AVENUE 9,WOODLANDS NORTH MRT STATION,0.7697592310893616
873 WOODLANDS STREET 81,WOODLANDS NORTH MRT STATION,0.7134433904853779
684B WOODLANDS DRIVE 73,ADMIRALTY MRT STATION,0.44242423793979035
712 WOODLANDS DRIVE 70,ADMIRALTY MRT STATION,0.442855024957738
796 WOODLANDS DRIVE 72,ADMIRALTY MRT STATION,0.3684476029678395
177 WOODLANDS STREET 13,MARSILING MRT STATION,0.4908085330389686
418 WOODLANDS STREET 41,MARSILING MRT STATION,0.411348776757887
546 WOODLANDS DRIVE 16,WOODLANDS SOUTH MRT STATION,0.2670328935065743
841 WOODLANDS STREET 82,WOODLANDS NORTH MRT STATION,0.8535392710630977
851 WOODLANDS STREET 83,WOODLANDS MRT STATION,0.6727734247364784
523 WOODLANDS DRIVE 14,WOODLANDS SOUTH MRT STATION,0.650660323629507
572A WOODLANDS AVENUE 1,WOODLANDS SOUTH MRT STATION,0.5637602968451941
893B WOODLANDS DRIVE 50,WOODLANDS MRT STATION,0.22932166482730473
419 WOODLANDS STREET 41,MARSILING MRT STATION,0.4465155844416743
267 YISHUN STREET 22,YISHUN MRT STATION,0.9654559747890799
366 YISHUN RING ROAD,YISHUN MRT STATION,1.211223826906105
331 YISHUN RING ROAD,YISHUN MRT STATION,0.9052558309889607
226 YISHUN STREET 21,YISHUN MRT STATION,0.5650239215883963
175 YISHUN AVENUE 7,CANBERRA MRT STATION,0.6790245545590757
624 YISHUN RING ROAD,KHATIB MRT STATION,0.29977040178490755
859 YISHUN AVENUE 4,KHATIB MRT STATION,0.7021203729567864
855 YISHUN RING ROAD,KHATIB MRT STATION,0.44235031948127407
742 YISHUN AVENUE 5,YISHUN MRT STATION,0.2132290303898995
155 YISHUN STREET 11,YISHUN MRT STATION,0.282790708905456
398 YISHUN RING ROAD,YISHUN MRT STATION,1.2970423564690927
651 YISHUN AVENUE 4,YISHUN MRT STATION,0.8123001814265591
770 YISHUN AVENUE 3,YISHUN MRT STATION,0.6279920765840842
827 YISHUN STREET 81,KHATIB MRT STATION,0.29226550510540217
828 YISHUN STREET 81,KHATIB MRT STATION,0.2425832120011178
666 YISHUN AVENUE 4,KHATIB MRT STATION,0.8633788895934282
116 ANG MO KIO AVENUE 4,MAYFLOWER MRT STATION,0.20857821610734398
225 ANG MO KIO AVENUE 1,MAYFLOWER MRT STATION,0.482973771422975
220 ANG MO KIO AVENUE 1,MAYFLOWER MRT STATION,0.7845033855788631
457 ANG MO KIO AVENUE 10,ANG MO KIO MRT STATION,1.1447812745276926
112 ANG MO KIO AVENUE 4,MAYFLOWER MRT STATION,0.09149409236375547
223 ANG MO KIO AVENUE 1,MAYFLOWER MRT STATION,0.6232878358420567
134 BEDOK RESERVOIR ROAD,KAKI BUKIT MRT STATION,0.539433192702511
122 BEDOK RESERVOIR ROAD,KAKI BUKIT MRT STATION,0.4089569219798516
141 BEDOK RESERVOIR ROAD,BEDOK NORTH MRT STATION,0.5065991196211186
414 BEDOK NORTH AVENUE 2,BEDOK RESERVOIR MRT STATION,0.7697869455573723
104 BEDOK RESERVOIR ROAD,KAKI BUKIT MRT STATION,0.653366603538483
9 BEDOK SOUTH AVENUE 2,TANAH MERAH MRT STATION,1.1396570703711635
14 BEDOK SOUTH AVENUE 2,TANAH MERAH MRT STATION,1.3019238325784706
1 CHAI CHEE ROAD,BEDOK NORTH MRT STATION,0.9160140345473278
94B BEDOK NORTH AVENUE 4,TANAH MERAH MRT STATION,0.8342176391381406
639 BEDOK RESERVOIR ROAD,KAKI BUKIT MRT STATION,0.5617943330668361
235 BISHAN STREET 22,BISHAN MRT STATION,0.8547764592016316
268 BISHAN STREET 24,MARYMOUNT MRT STATION,1.0305235136785316
311 SHUNFU ROAD,MARYMOUNT MRT STATION,0.24067105201745861
117 BISHAN STREET 12,BISHAN MRT STATION,0.4845382059401994
253 BISHAN STREET 22,ANG MO KIO MRT STATION,1.1135710512887684
221 BISHAN STREET 23,BISHAN MRT STATION,0.7250263612685087
401 SIN MING AVENUE,BRIGHT HILL MRT STATION,0.09191903475215034
220 BUKIT BATOK EAST AVENUE 3,BUKIT BATOK MRT STATION,0.5985817736310888
332 BUKIT BATOK STREET 32,BUKIT GOMBAK MRT STATION,0.6957092536471732
539 BUKIT BATOK STREET 52,BUKIT GOMBAK MRT STATION,0.4371036916466895
133 BUKIT BATOK WEST AVENUE 6,BUKIT BATOK MRT STATION,0.5861195353235326
368 BUKIT BATOK STREET 31,BUKIT GOMBAK MRT STATION,0.21816801549196402
257 BUKIT BATOK EAST AVENUE 4,BUKIT BATOK MRT STATION,0.9664808461719838
287 BUKIT BATOK EAST AVENUE 3,BUKIT BATOK MRT STATION,1.019288060755927
351 BUKIT BATOK STREET 34,BUKIT GOMBAK MRT STATION,0.4450034499195516
38 BEO CRESCENT,TIONG BAHRU MRT STATION,0.26288775190806696
6 EVERTON PARK,OUTRAM PARK MRT STATION,0.4230785819696232
28 TIONG BAHRU ROAD,TIONG BAHRU MRT STATION,0.38160297993619746
142 PETIR ROAD,PETIR LRT STATION,0.20782047960283173
404 FAJAR ROAD,PETIR LRT STATION,0.33259952318330027
511 JELAPANG ROAD,SEGAR LRT STATION,0.1291491913973774
141 PETIR ROAD,PETIR LRT STATION,0.26771108127823123
413 SAUJANA ROAD,FAJAR LRT STATION,0.3419204410803749
507 JELAPANG ROAD,SEGAR LRT STATION,0.22405700235673565
656 SENJA ROAD,JELAPANG LRT STATION,0.09662028867364772
433 BUKIT PANJANG RING ROAD,FAJAR LRT STATION,0.13297785877537793
3 QUEEN'S ROAD,BOTANIC GARDENS MRT STATION,0.4196100721553599
8 TOH YI DRIVE,BEAUTY WORLD MRT STATION,0.3775793323080925
29 KELANTAN ROAD,JALAN BESAR MRT STATION,0.2125652800069133
403 CHOA CHU KANG AVENUE 3,SOUTH VIEW LRT STATION,0.7184481056123511
425 CHOA CHU KANG AVENUE 4,SOUTH VIEW LRT STATION,0.6546651651933229
687C CHOA CHU KANG DRIVE,YEW TEE MRT STATION,0.8009026647128912
505 CHOA CHU KANG STREET 51,CHOA CHU KANG MRT STATION,0.46239659227217056
552 CHOA CHU KANG STREET 52,YEW TEE MRT STATION,0.6189886365754829
151 JALAN TECK WHYE,PHOENIX LRT STATION,0.08597162300274898
458 CHOA CHU KANG AVENUE 4,SOUTH VIEW LRT STATION,1.0622550016425965
484D CHOA CHU KANG AVENUE 5,SOUTH VIEW LRT STATION,1.0429329877896372
485B CHOA CHU KANG AVENUE 5,SOUTH VIEW LRT STATION,0.9803456818176036
345 CHOA CHU KANG LOOP,CHOA CHU KANG LRT STATION,0.2170742471583236
791 CHOA CHU KANG NORTH 6,YEW TEE MRT STATION,0.36069219181537576
633 CHOA CHU KANG NORTH 6,YEW TEE MRT STATION,0.22612214847710813
617 CHOA CHU KANG NORTH 7,YEW TEE MRT STATION,0.3454329511289734
156 JALAN TECK WHYE,PHOENIX LRT STATION,0.15340216086091235
525 CHOA CHU KANG STREET 51,CHOA CHU KANG MRT STATION,0.7489289565171187
34 EUNOS CRESCENT,EUNOS MRT STATION,0.2853050574041229
413 EUNOS ROAD 5,EUNOS MRT STATION,0.5135153192369822
842 SIMS AVENUE,EUNOS MRT STATION,0.2708079800182408
652 HOUGANG AVENUE 8,HOUGANG MRT STATION,1.2066058556479868
573 HOUGANG STREET 51,BUANGKOK MRT STATION,0.8511797065124369
937 HOUGANG STREET 92,HOUGANG MRT STATION,1.5056492976985258
130 LORONG AH SOO,KOVAN MRT STATION,0.9967165940067457
360 HOUGANG AVENUE 5,HOUGANG MRT STATION,0.4088406708212321
953 HOUGANG AVENUE 9,HOUGANG MRT STATION,1.7331653022682987
928 HOUGANG STREET 91,HOUGANG MRT STATION,1.347148374090039
372 JURONG EAST STREET 32,CHINESE GARDEN MRT STATION,0.7029818948102482
205 JURONG EAST STREET 21,JURONG EAST MRT STATION,0.4922799568532462
221 JURONG EAST STREET 21,CHINESE GARDEN MRT STATION,0.5092627770782453
225 JURONG EAST STREET 21,CHINESE GARDEN MRT STATION,0.5220098520567839
251 JURONG EAST STREET 24,CHINESE GARDEN MRT STATION,0.7932290751210571
201 JURONG EAST STREET 21,JURONG EAST MRT STATION,0.37025228254018727
278 TOH GUAN ROAD,BUKIT BATOK MRT STATION,0.9642839630960361
216 JURONG EAST STREET 21,CHINESE GARDEN MRT STATION,0.6588546413166604
286C TOH GUAN ROAD,JURONG EAST MRT STATION,0.6843998248429745
180A BOON LAY DRIVE,BOON LAY MRT STATION,1.0368490721244563
435 JURONG WEST STREET 42,LAKESIDE MRT STATION,0.9200978925942032
646 JURONG WEST STREET 61,PIONEER MRT STATION,0.20855682326937197
668A JURONG WEST STREET 64,BOON LAY MRT STATION,0.5029620645835137
734 JURONG WEST STREET 73,PIONEER MRT STATION,0.9281044233522813
738 JURONG WEST STREET 75,PIONEER MRT STATION,1.014196066197962
327 TAH CHING ROAD,LAKESIDE MRT STATION,0.9158913214905784
155 YUNG LOH ROAD,LAKESIDE MRT STATION,1.8413043343709863
695 JURONG WEST CENTRAL 1,BOON LAY MRT STATION,0.463125898535053
911 JURONG WEST STREET 91,PIONEER MRT STATION,1.2574407264823038
325 TAH CHING ROAD,LAKESIDE MRT STATION,0.9467863020518262
665B JURONG WEST STREET 64,BOON LAY MRT STATION,0.371679965400161
629 JURONG WEST STREET 65,PIONEER MRT STATION,0.6045235489040005
362 YUNG AN ROAD,LAKESIDE MRT STATION,0.8940943353602061
